        1.04727      402.15140    -1512.12738        2.96841        0.10547
        1.04781      402.35952    -1512.16191        2.96739        0.10629
        1.04768      402.30882    -1512.09559        2.96764        0.10712
        1.04766      402.30097    -1512.17181        2.96767        0.10798
        1.04812      402.47873    -1512.40012        2.96681        0.10885
        1.04875      402.71814    -1512.55238        2.96564        0.10974
        1.04876      402.72495    -1512.31772        2.96560        0.11065
        1.04743      402.21124    -1511.46454        2.96811        0.11157
        1.04432      401.02018    -1509.91586        2.97396        0.11252
        1.03946      399.15146    -1507.74547        2.98320        0.11349
        1.03319      396.74444    -1505.13914        2.99523        0.11447
        1.02610      394.02368    -1502.34590        3.00901        0.11547
        1.01887      391.24599    -1499.62311        3.02327        0.11648
        1.01211      388.65175    -1497.18148        3.03678        0.11750
        1.00628      386.40962    -1495.13761        3.04860        0.11852
        1.00151      384.58060    -1493.49543        3.05834        0.11956
        0.99770      383.11502    -1492.16983        3.06621        0.12061
        0.99454      381.90479    -1491.04681        3.07276        0.12166
        0.99179      380.84915    -1490.04924        3.07851        0.12272
        0.98934      379.90733    -1489.17909        3.08366        0.12379
        0.98729      379.12054    -1488.51572        3.08798        0.12486
        0.98593      378.59857    -1488.17345        3.09086        0.12594
        0.98554      378.44847    -1488.23660        3.09169        0.12702
        0.98624      378.71713    -1488.70765        3.09021        0.12811
        0.98791      379.35813    -1489.49716        3.08668        0.12920
        0.99023      380.25013    -1490.46082        3.08178        0.13029
        0.99282      381.24145    -1491.45722        3.07637        0.13137
        0.99534      382.21177    -1492.39404        3.07110        0.13246
        0.99766      383.10297    -1493.24635        3.06628        0.13354
        0.99979      383.91942    -1494.04934        3.06188        0.13461
        1.00187      384.71985    -1494.87280        3.05759        0.13567
        1.00412      385.58111    -1495.78747        3.05300        0.13672
        1.00667      386.56132    -1496.83112        3.04779        0.13776
        1.00957      387.67358    -1497.98464        3.04192        0.13879
        1.01266      388.86142    -1499.17085        3.03568        0.13980
        1.01571      390.03077    -1500.28198        3.02958        0.14081
        1.01842      391.07189    -1501.22329        3.02417        0.14180
        1.02060      391.91143    -1501.95186        3.01984        0.14277
        1.02225      392.54421    -1502.49807        3.01658        0.14374
        1.02353      393.03743    -1502.96591        3.01405        0.14469
        1.02481      393.52757    -1503.52307        3.01154        0.14564
        1.02657      394.20300    -1504.37419        3.00810        0.14657
        1.02937      395.27638    -1505.71892        3.00264        0.14749
        1.03365      396.92173    -1507.68839        2.99434        0.14841
        1.03961      399.20876    -1510.27858        2.98292        0.14932
        1.04701      402.05116    -1513.31121        2.96890        0.15023
        1.05517      405.18559    -1516.45555        2.95367        0.15114
        1.06310      408.23212    -1519.30730        2.93909        0.15206
        1.06977      410.79018    -1521.49127        2.92701        0.15299
        1.07430      412.53207    -1522.74395        2.91887        0.15393
        1.07621      413.26527    -1523.02656        2.91547        0.15489
        1.07540      412.95503    -1522.23234        2.91691        0.15586
        1.07216      411.70876    -1520.60082        2.92271        0.15686
        1.06705      409.74534    -1518.39013        2.93193        0.15788
        1.06082      407.35385    -1515.90757        2.94327        0.15891
        1.05429      404.84874    -1513.46143        2.95529        0.15997
        1.04823      402.51951    -1511.30704        2.96661        0.16104
        1.04317      400.57653    -1509.60188        2.97615        0.16214
        1.03937      399.11893    -1508.38032        2.98336        0.16325
        1.03676      398.11583    -1507.56279        2.98836        0.16438
        1.03502      397.44710    -1506.99357        2.99171        0.16553
        1.03369      396.93602    -1506.48924        2.99427        0.16670
        1.03229      396.39961    -1505.87762        2.99697        0.16788
        1.03042      395.68114    -1505.02453        3.00059        0.16908
        1.02780      394.67616    -1503.85300        3.00569        0.17029
        1.02432      393.34003    -1502.35343        3.01250        0.17151
        1.02003      391.69116    -1500.57527        3.02097        0.17273
        1.01511      389.80222    -1498.59900        3.03077        0.17396
        1.00979      387.75918    -1496.49992        3.04147        0.17519
        1.00423      385.62443    -1494.32687        3.05277        0.17641
        0.99852      383.43239    -1492.10683        3.06450        0.17762
        0.99273      381.20819    -1489.87207        3.07655        0.17882
        0.98698      378.99920    -1487.69593        3.08865        0.18000
        0.98154      376.91045    -1485.71764        3.10023        0.18118
        0.97686      375.11274    -1484.14062        3.11029        0.18233
        0.97352      373.83172    -1483.20021        3.11752        0.18347
        0.97213      373.29787    -1483.10875        3.12055        0.18460
        0.97315      373.69120    -1483.99547        3.11832        0.18571
        0.97677      375.08078    -1485.86315        3.11047        0.18680
        0.98280      377.39640    -1488.57134        3.09752        0.18788
        0.99070      380.43067    -1491.85402        3.08079        0.18895
        0.99968      383.87667    -1495.36801        3.06211        0.19001
        1.00879      387.37525    -1498.76469        3.04349        0.19105
        1.01719      390.59916    -1501.76071        3.02662        0.19210
        1.02427      393.31926    -1504.18125        3.01261        0.19313
        1.02973      395.41796    -1505.95586        3.00193        0.19416
        1.03350      396.86300    -1507.07529        2.99464        0.19519
        1.03556      397.65520    -1507.53638        2.99066        0.19622
        1.03588      397.77943    -1507.31430        2.99004        0.19724
        1.03438      397.20320    -1506.38508        2.99293        0.19826
        1.03106      395.92730    -1504.78466        2.99935        0.19927
        1.02613      394.03537    -1502.66466        3.00895        0.20029
        1.02018      391.74967    -1500.30429        3.02067        0.20130
        1.01405      389.39633    -1498.05808        3.03288        0.20230
        1.00868      387.33325    -1496.25120        3.04371        0.20330
        1.00476      385.82605    -1495.07008        3.05170        0.20429
        1.00252      384.96798    -1494.50420        3.05627        0.20527
        1.00169      384.64993    -1494.36101        3.05797        0.20625
        1.00160      384.61261    -1494.33334        3.05817        0.20723
        1.00136      384.52072    -1494.08245        3.05866        0.20820
        1.00013      384.04987    -1493.37235        3.06118        0.20918
        0.99728      382.95384    -1491.90205        3.06708        0.21015
        0.99252      381.12888    -1489.72490        3.07698        0.21112
        0.98613      378.67425    -1487.04962        3.09044        0.21209
        0.97890      375.89925    -1484.27424        3.10588        0.21307
        0.97203      373.25857    -1481.86610        3.12077        0.21404
        0.96664      371.18973    -1480.18805        3.13260        0.21501
        0.96341      369.94905    -1479.37624        3.13975        0.21598
        0.96237      369.55167    -1479.34277        3.14205        0.21694
        0.96310      369.83145    -1479.86804        3.14043        0.21790
        0.96496      370.54621    -1480.69582        3.13630        0.21885
        0.96730      371.44219    -1481.59463        3.13115        0.21980
        0.96957      372.31479    -1482.39612        3.12615        0.22074
        0.97145      373.03533    -1483.01771        3.12204        0.22168
        0.97283      373.56650    -1483.45946        3.11903        0.22262
        0.97381      373.94153    -1483.77990        3.11690        0.22356
        0.97458      374.23741    -1484.06468        3.11523        0.22450
        0.97536      374.53933    -1484.39422        3.11352        0.22544
        0.97634      374.91630    -1484.81240        3.11140        0.22638
        0.97755      375.38017    -1485.29394        3.10879        0.22732
        0.97882      375.86522    -1485.72992        3.10607        0.22826
        0.97975      376.22305    -1485.95084        3.10406        0.22920
        0.97988      376.27421    -1485.79431        3.10378        0.23014
        0.97889      375.89535    -1485.18949        3.10590        0.23108
        0.97679      375.08721    -1484.22607        3.11044        0.23202
        0.97405      374.03663    -1483.17380        3.11636        0.23296
        0.97159      373.08936    -1482.43894        3.12174        0.23389
        0.97053      372.68370    -1482.46293        3.12405        0.23482
        0.97195      373.22869    -1483.59107        3.12094        0.23575
        0.97650      374.97762    -1485.96144        3.11105        0.23667
        0.98421      377.93720    -1489.44892        3.09452        0.23758
        0.99442      381.85705    -1493.68711        3.07302        0.23850
        1.00594      386.28009    -1498.15435        3.04928        0.23942
        1.01731      390.64700    -1502.28585        3.02638        0.24034
        1.02712      394.41413    -1505.57644        3.00702        0.24127
        1.03420      397.13384    -1507.64992        2.99328        0.24221
        1.03779      398.51217    -1508.29955        2.98638        0.24316
        1.03759      398.43337    -1507.50449        2.98677        0.24413
        1.03378      396.97254    -1505.43150        2.99409        0.24510
        1.02704      394.38344    -1502.41688        3.00718        0.24608
        1.01842      391.07230    -1498.92171        3.02417        0.24707
        1.00921      387.53479    -1495.45333        3.04265        0.24806
        1.00068      384.26292    -1492.46209        3.06004        0.24905
        0.99386      381.64138    -1490.24886        3.07419        0.25004
        0.98926      379.87715    -1488.92968        3.08382        0.25101
        0.98699      379.00491    -1488.47315        3.08862        0.25197
        0.98684      378.94587    -1488.78074        3.08895        0.25292
        0.98853      379.59699    -1489.75568        3.08536        0.25386
        0.99186      380.87327    -1491.32613        3.07837        0.25478
        0.99664      382.71070    -1493.42292        3.06840        0.25569
        1.00268      385.02914    -1496.01769        3.05594        0.25660
        1.00962      387.69428    -1498.79088        3.04181        0.25749
        1.01694      390.50639    -1501.58368        3.02710        0.25839
        1.02398      393.20944    -1504.13694        3.01317        0.25928
        1.03009      395.55533    -1506.22828        3.00123        0.26018
        1.03479      397.35993    -1507.73307        2.99214        0.26109
        1.03791      398.55920    -1508.64563        2.98615        0.26201
        1.03958      399.19888    -1509.04969        2.98296        0.26293
        1.04007      399.38531    -1509.05420        2.98204        0.26387
        1.03964      399.22041    -1508.73404        2.98286        0.26481
        1.03842      398.75183    -1508.10365        2.98519        0.26577
        1.03635      397.95994    -1507.12396        2.98914        0.26674
        1.03330      396.78774    -1505.72639        2.99501        0.26772
        1.02907      395.16114    -1503.84017        3.00323        0.26870
        1.02350      393.02414    -1501.42701        3.01412        0.26970
        1.01658      390.36632    -1498.52532        3.02783        0.27070
        1.00855      387.28451    -1495.30317        3.04397        0.27170
        1.00007      384.02594    -1492.08658        3.06131        0.27270
        0.99214      380.98276    -1489.31780        3.07778        0.27369
        0.98597      378.61376    -1487.42417        3.09078        0.27467
        0.98249      377.27468    -1486.65582        3.09820        0.27564
        0.98200      377.08958    -1487.00752        3.09923        0.27660
        0.98422      377.93921    -1488.27684        3.09451        0.27754
        0.98846      379.56840    -1490.19386        3.08552        0.27847
        0.99406      381.71982    -1492.52814        3.07377        0.27940
        1.00053      384.20331    -1495.13562        3.06036        0.28031
        1.00760      386.91983    -1497.95489        3.04590        0.28123
        1.01520      389.83491    -1500.96225        3.03060        0.28214
        1.02323      392.92204    -1504.11211        3.01464        0.28305
        1.03154      396.11084    -1507.30212        2.99842        0.28397
        1.03977      399.27129    -1510.38381        2.98261        0.28489
        1.04751      402.24496    -1513.20116        2.96795        0.28583
        1.05438      404.88350    -1515.62447        2.95512        0.28677
        1.06009      407.07494    -1517.55690        2.94460        0.28773
        1.06441      408.73304    -1518.91639        2.93671        0.28869
        1.06713      409.77887    -1519.61925        2.93177        0.28967
        1.06804      410.12700    -1519.58583        2.93013        0.29066
        1.06696      409.71193    -1518.76879        2.93208        0.29167
        1.06383      408.50996    -1517.18875        2.93777        0.29268
        1.05882      406.58659    -1514.95976        2.94693        0.29371
        1.05237      404.11069    -1512.29228        2.95886        0.29474
        1.04514      401.33196    -1509.47108        2.97243        0.29578
        1.03791      398.55752    -1506.81387        2.98616        0.29683
        1.03151      396.10159    -1504.62120        2.99847        0.29788
        1.02667      394.24111    -1503.13214        3.00790        0.29893
        1.02388      393.16953    -1502.49325        3.01337        0.29999
        1.02338      392.97948    -1502.74478        3.01435        0.30104
        1.02515      393.65730    -1503.82128        3.01088        0.30209
        1.02888      395.08980    -1505.56487        3.00359        0.30314
        1.03407      397.08283    -1507.74481        2.99353        0.30419
        1.04005      399.37792    -1510.14928        2.98208        0.30525
        1.04607      401.69097    -1512.36983        2.97066        0.30630
        1.05143      403.74995    -1514.21220        2.96061        0.30736
        1.05553      405.32470    -1515.47744        2.95300        0.30841
        1.05794      406.24787    -1516.03802        2.94856        0.30947
        1.05842      406.43143    -1515.83634        2.94768        0.31053
        1.05690      405.84816    -1514.87497        2.95048        0.31159
        1.05345      404.52407    -1513.20048        2.95686        0.31265
        1.04824      402.52451    -1510.88798        2.96658        0.31372
        1.04148      399.93017    -1508.02673        2.97934        0.31478
        1.03341      396.82897    -1504.70932        2.99481        0.31584
        1.02428      393.32229    -1501.03263        3.01259        0.31690
        1.01434      389.50732    -1497.10859        3.03230        0.31796
        1.00394      385.51436    -1493.08248        3.05335        0.31902
        0.99352      381.50986    -1489.14906        3.07491        0.32007
        0.98363      377.71401    -1485.55249        3.09576        0.32113
        0.97496      374.38615    -1482.55391        3.11439        0.32217
        0.96815      371.77064    -1480.36617        3.12926        0.32321
        0.96362      370.02943    -1479.07809        3.13928        0.32424
        0.96137      369.16524    -1478.60347        3.14429        0.32526
        0.96095      369.00360    -1478.68547        3.14523        0.32627
        0.96152      369.22391    -1478.95657        3.14395        0.32728
        0.96207      369.43528    -1479.03095        3.14272        0.32829
        0.96168      369.28391    -1478.60452        3.14360        0.32929
        0.95973      368.53820    -1477.54052        3.14794        0.33028
        0.95616      367.16582    -1475.92038        3.15597        0.33128
        0.95147      365.36413    -1474.04174        3.16660        0.33226
        0.94665      363.51520    -1472.34696        3.17762        0.33324
        0.94293      362.08643    -1471.29885        3.18621        0.33420
        0.94141      361.50089    -1471.24817        3.18975        0.33514
        0.94275      362.01452    -1472.34611        3.18665        0.33607
        0.94706      363.67082    -1474.53136        3.17669        0.33699
        0.95396      366.32018    -1477.58500        3.16094        0.33789
        0.96276      369.69895    -1481.21770        3.14119        0.33879
        0.97268      373.51085    -1485.15188        3.11934        0.33968
        0.98308      377.50299    -1489.16205        3.09693        0.34058
        0.99343      381.47750    -1493.07240        3.07508        0.34147
        1.00332      385.27595    -1496.73147        3.05462        0.34238
        1.01237      388.74944    -1499.99348        3.03627        0.34329
        1.02021      391.75945    -1502.72914        3.02062        0.34422
        1.02655      394.19408    -1504.84920        3.00814        0.34515
        1.03122      395.98851    -1506.32298        2.99904        0.34609
        1.03424      397.14754    -1507.18200        2.99321        0.34704
        1.03575      397.72735    -1507.51051        2.99030        0.34800
        1.03602      397.83156    -1507.42686        2.98978        0.34896
        1.03539      397.58991    -1507.06073        2.99099        0.34993
        1.03418      397.12528    -1506.52351        2.99332        0.35090
        1.03264      396.53268    -1505.87990        2.99630        0.35188
        1.03084      395.84425    -1505.12750        2.99977        0.35285
        1.02869      395.01862    -1504.19652        3.00395        0.35383
        1.02594      393.96081    -1503.04379        3.00933        0.35482
        1.02226      392.54776    -1501.40950        3.01656        0.35582
        1.01737      390.67067    -1499.26999        3.02625        0.35682
        1.01110      388.26412    -1496.59456        3.03881        0.35784
        1.00349      385.34150    -1493.44383        3.05427        0.35887
        0.99483      382.01569    -1489.98710        3.07216        0.35990
        0.98569      378.50639    -1486.49158        3.09137        0.36096
        0.97685      375.11187    -1483.26656        3.11030        0.36202
        0.96909      372.12935    -1480.57666        3.12721        0.36310
        0.96295      369.77333    -1478.56761        3.14076        0.36420
        0.95864      368.11878    -1477.25083        3.15039        0.36531
        0.95606      367.12841    -1476.56354        3.15619        0.36644
        0.95505      366.73922    -1476.47060        3.15847        0.36759
        0.95563      366.96297    -1477.04942        3.15716        0.36876
        0.95819      367.94436    -1478.49352        3.15141        0.36995
        0.96327      369.89712    -1481.00739        3.14005        0.37115
        0.97130      372.97939    -1484.65520        3.12236        0.37238
        0.98215      377.14558    -1489.27951        3.09892        0.37363
        0.99515      382.13756    -1494.54330        3.07150        0.37490
        1.00929      387.56774    -1500.03949        3.04247        0.37620
        1.02351      393.02922    -1505.37823        3.01409        0.37752
        1.03687      398.15924    -1510.22597        2.98814        0.37887
        1.04859      402.66043    -1514.32120        2.96592        0.38025
        1.05810      406.30967    -1517.48950        2.94826        0.38166
        1.06506      408.98351    -1519.65988        2.93552        0.38310
        1.06945      410.66716    -1520.87464        2.92759        0.38457
        1.07151      411.45841    -1521.28480        2.92388        0.38607
        1.07176      411.55506    -1521.12588        2.92343        0.38761
        1.07088      411.21885    -1520.67145        2.92500        0.38918
        1.06958      410.71888    -1520.17016        2.92735        0.39078
        1.06841      410.26802    -1519.78405        2.92946        0.39240
        1.06764      409.97212    -1519.55275        2.93086        0.39406
        1.06719      409.80165    -1519.39839        2.93166        0.39574
        1.06677      409.63800    -1519.16758        2.93243        0.39744
        1.06591      409.30994    -1518.68299        2.93398        0.39916
        1.06418      408.64419    -1517.78598        2.93713        0.40089
        1.06120      407.50114    -1516.36422        2.94256        0.40263
        1.05677      405.80057    -1514.37093        2.95071        0.40438
        1.05086      403.53001    -1511.84145        2.96168        0.40614
        1.04368      400.77232    -1508.89870        2.97518        0.40789
        1.03566      397.69526    -1505.74330        2.99046        0.40963
        1.02741      394.52631    -1502.62843        3.00645        0.41136
        1.01962      391.53293    -1499.82948        3.02179        0.41307
        1.01300      388.99362    -1497.61799        3.03499        0.41476
        1.00824      387.16543    -1496.23233        3.04460        0.41642
        1.00587      386.25439    -1495.83405        3.04942        0.41806
        1.00615      386.36078    -1496.45172        3.04886        0.41967
        1.00894      387.43294    -1497.94461        3.04319        0.42126
        1.01366      389.24592    -1500.01662        3.03367        0.42281
        1.01940      391.44985    -1502.28409        3.02222        0.42435
        1.02514      393.65546    -1504.44643        3.01089        0.42587
        1.03001      395.52464    -1506.06484        3.00139        0.42737
        1.03341      396.82888    -1507.04968        2.99481        0.42886
        1.03506      397.46300    -1507.35174        2.99163        0.43034
        1.03495      397.42187    -1507.00049        2.99183        0.43182
        1.03322      396.75731    -1506.05977        2.99517        0.43328
        1.03005      395.53736    -1504.59956        3.00132        0.43474
        1.02562      393.83718    -1502.69101        3.00996        0.43619
        1.02012      391.72750    -1500.41742        3.02079        0.43763
        1.01382      389.30668    -1497.89118        3.03335        0.43906
        1.00704      386.70186    -1495.25976        3.04705        0.44048
        1.00019      384.07373    -1492.69528        3.06106        0.44188
        0.99376      381.60213    -1490.37505        3.07441        0.44326
        0.98818      379.46133    -1488.46463        3.08611        0.44462
        0.98386      377.80286    -1487.10871        3.09527        0.44595
        0.98115      376.76239    -1486.42644        3.10105        0.44726
        0.98032      376.44169    -1486.49485        3.10284        0.44853
        0.98148      376.88888    -1487.32182        3.10035        0.44978
        0.98455      378.06581    -1488.82368        3.09381        0.45099
        0.98917      379.84088    -1490.82789        3.08402        0.45218
        0.99481      382.00885    -1493.10380        3.07220        0.45334
        1.00085      384.32588    -1495.40679        3.05970        0.45449
        1.00666      386.55575    -1497.51660        3.04782        0.45561
        1.01171      388.49821    -1499.26042        3.03758        0.45673
        1.01565      390.00960    -1500.52612        3.02969        0.45783
        1.01826      391.01173    -1501.26417        3.02449        0.45893
        1.01950      391.48711    -1501.48591        3.02203        0.46002
        1.01947      391.47681    -1501.26307        3.02208        0.46110
        1.01844      391.08003    -1500.72977        3.02413        0.46218
        1.01682      390.46024    -1500.07336        3.02734        0.46326
        1.01516      389.82029    -1499.49057        3.03067        0.46432
        1.01389      389.33411    -1499.11436        3.03321        0.46538
        1.01323      389.07868    -1498.94461        3.03454        0.46643
        1.01295      388.97185    -1498.83826        3.03510        0.46747
        1.01256      388.82354    -1498.57403        3.03588        0.46851
        1.01148      388.40910    -1497.95018        3.03805        0.46954
        1.00929      387.56629    -1496.86313        3.04248        0.47057
        1.00588      386.25824    -1495.33619        3.04940        0.47160
        1.00147      384.56581    -1493.50104        3.05842        0.47262
        0.99650      382.65631    -1491.55364        3.06869        0.47365
        0.99151      380.74042    -1489.71481        3.07910        0.47468
        0.98709      379.04184    -1488.20796        3.08842        0.47571
        0.98382      377.78677    -1487.24661        3.09535        0.47674
        0.98221      377.17039    -1487.01038        3.09878        0.47778
        0.98267      377.34407    -1487.60486        3.09781        0.47882
        0.98532      378.36273    -1489.02521        3.09217        0.47986
        0.98999      380.15723    -1491.14953        3.08229        0.48091
        0.99625      382.56000    -1493.77099        3.06921        0.48197
        1.00350      385.34238    -1496.65028        3.05427        0.48304
        1.01110      388.26380    -1499.56201        3.03881        0.48413
        1.01855      391.12134    -1502.39248        3.02392        0.48522
        1.02541      393.75810    -1504.87668        3.01036        0.48633
        1.03144      396.07476    -1507.00738        2.99861        0.48745
        1.03652      398.02208    -1508.75917        2.98883        0.48859
        1.04061      399.59529    -1510.14434        2.98100        0.48972
        1.04380      400.81755    -1511.19636        2.97496        0.49086
        1.04617      401.73027    -1511.95128        2.97047        0.49200
        1.04782      402.36360    -1512.43279        2.96737        0.49313
        1.04877      402.72852    -1512.65021        2.96559        0.49425
        1.04904      402.82979    -1512.61121        2.96509        0.49536
        1.04866      402.68402    -1512.34224        2.96580        0.49645
        1.04774      402.33190    -1511.90195        2.96752        0.49752
        1.04648      401.84955    -1511.37586        2.96988        0.49857
        1.04512      401.32699    -1510.85582        2.97245        0.49959
        1.04389      400.85400    -1510.41793        2.97478        0.50058
        1.04294      400.48977    -1510.11700        2.97657        0.50155
        1.04240      400.28037    -1509.99111        2.97761        0.50249
        1.04234      400.25737    -1510.05286        2.97772        0.50340
        1.04274      400.41086    -1510.26243        2.97696        0.50429
        1.04341      400.66858    -1510.50317        2.97569        0.50515
        1.04393      400.86980    -1510.58614        2.97470        0.50599
        1.04376      400.80511    -1510.29826        2.97502        0.50680
        1.04239      400.27777    -1509.47280        2.97762        0.50759
        1.03949      399.16550    -1508.05900        2.98313        0.50837
        1.03514      397.49524    -1506.15875        2.99146        0.50914
        1.02980      395.44468    -1504.01421        3.00179        0.50989
        1.02423      393.30248    -1501.93384        3.01269        0.51063
        1.01919      391.36816    -1500.17642        3.02264        0.51136
        1.01519      389.83278    -1498.84452        3.03061        0.51208
        1.01224      388.69900    -1497.84804        3.03653        0.51279
        1.00989      387.79892    -1496.96083        3.04126        0.51350
        1.00750      386.87991    -1495.93201        3.04611        0.51421
        1.00447      385.71631    -1494.58968        3.05228        0.51491
        1.00052      384.20131    -1492.90046        3.06037        0.51560
        0.99576      382.37216    -1490.97461        3.07023        0.51629
        0.99064      380.40515    -1489.02909        3.08093        0.51698
        0.98579      378.54444    -1487.31675        3.09116        0.51766
        0.98184      377.02716    -1486.03456        3.09958        0.51833
        0.97916      375.99590    -1485.25162        3.10534        0.51899
        0.97772      375.44474    -1484.89303        3.10843        0.51965
        0.97720      375.24312    -1484.80436        3.10956        0.52030
        0.97719      375.24037    -1484.86557        3.10957        0.52095
        0.97752      375.36727    -1485.08632        3.10886        0.52159
        0.97841      375.71007    -1485.60458        3.10694        0.52224
        0.98030      376.43595    -1486.57971        3.10287        0.52288
        0.98349      377.66117    -1488.05481        3.09605        0.52353
        0.98788      379.34452    -1489.90191        3.08675        0.52418
        0.99293      381.28508    -1491.87361        3.07613        0.52483
        0.99794      383.21044    -1493.69342        3.06570        0.52549
