        0.50111        0.62927        0.16152
       -0.14291        0.51041       -0.28447
        1.17676       -0.31688       -0.18660
       -0.49594       -2.42003        0.01371
       -1.12055        0.19547        1.10143
       -0.08275        0.22133       -0.20788
       -0.86405        0.87979       -1.21613
       -0.61075       -0.94216        0.62692
       -0.28842        0.46892        0.17980
        1.38222       -0.14322        1.28281
        1.40159       -0.84523        0.37386
        1.32318       -0.38264       -0.78101
        0.44554       -1.04991       -0.58612
       -1.01168        0.31446        2.64644
       -0.09326        0.63727        0.16082
        1.11570        1.13236        0.55069
       -0.05417       -0.72378       -1.58058
        0.64283       -0.27457        1.69443
        0.44330        0.55896       -1.05747
        1.18025        0.89215        1.11896
        0.44668        1.25053       -0.58357
       -0.43994        1.38253       -0.27699
        0.89736       -0.65293       -1.05746
       -0.71945        0.49897       -0.76761
        0.70958       -1.29589        1.48249
        0.98368        0.65612        0.33487
       -1.44685        0.78247        0.89880
        0.49475        0.71457       -0.47190
       -1.35606        1.28220       -0.27443
       -1.73726       -0.90283        1.05549
        0.69571       -0.35731        0.79805
        1.20007       -0.21013       -0.48902
       -0.01554        1.53120        0.57339
       -0.24166        0.12085        1.17842
       -0.94831       -0.12819       -1.63100
       -0.12019       -0.80747       -1.17882
        0.62927       -0.20937        2.32422
        0.92915        0.14045       -0.02232
       -0.50057       -0.15954        0.72225
       -1.60154        0.04714        0.60349
       -0.42913        0.22443       -0.63621
       -0.33400        0.54517       -0.64589
       -0.65220       -0.70939        0.92713
        0.90645       -0.05101       -0.11865
       -0.74924        1.54841       -0.61989
       -1.73330       -0.93937        0.60275
       -1.44549       -0.87111        0.21762
        0.02796        0.83843       -1.47725
        1.34097       -0.79156       -0.84050
        0.94847        0.65397        0.16454
        1.32942       -1.37682       -0.45378
        1.04910       -0.64088       -0.13206
        1.11147        0.97387       -0.50942
        2.42861       -0.09222        0.91233
        0.37073       -1.06623       -1.43157
       -0.48074        2.26945        0.00274
       -2.88448       -1.78122       -0.69919
        0.64966        0.13191       -0.97453
        0.59970       -0.85434        0.71705
       -0.68042       -1.08644       -0.10760
       -0.46554        1.85621        1.28742
        0.63496        1.26646        0.37627
        0.83985       -1.42036        0.97297
        0.39143       -0.07327        1.62100
       -0.16587        0.51703       -1.21126
        0.00092        0.84049        0.64291
       -0.27588       -0.08314       -1.00210
        1.40382        0.11082        0.03725
       -1.53244       -2.01342       -0.06594
        0.67512        0.35180        0.41721
       -0.23207        0.61225        1.54821
        0.28266        1.41829        1.35236
       -1.18213        1.43360        0.61705
       -0.25210       -0.65982       -1.19115
        0.23743       -0.47394        1.02542
       -0.62476       -0.37139       -0.32867
        0.61782        0.35617        0.78629
       -0.00727       -0.26879        0.97911
       -0.63403       -0.94484        0.82027
        0.43747       -0.50240       -0.79067
       -0.29870        0.61167        1.08797
       -0.45755        0.80429        0.49959
        0.38021       -0.49459       -0.51534
        1.05785       -0.68000       -0.55947
       -0.65278        1.11876        0.72823
        0.04322       -0.11100        0.71443
       -0.05522        0.35610        1.97840
       -1.29132       -0.74725       -1.13123
        0.17490        0.34682       -1.21373
        0.54615        0.55160       -0.04444
       -0.52558       -1.19440        1.32552
        0.37840        0.05938       -0.99384
       -0.61296        0.73665       -0.22146
        0.21461       -0.61736       -0.34139
       -0.42601       -0.35874       -2.35747
       -1.36758       -0.79417       -0.21022
        0.28210        0.14666       -2.41322
       -0.62240        0.50970       -0.17277
       -0.75219        1.33825       -0.75336
        0.35565        1.80273       -1.22251
       -0.20068       -0.18907       -1.20542
        0.27387        0.89420        1.37536
       -1.41386       -0.07109        1.18837
        0.18559       -0.95310        0.33922
       -2.46924       -0.39657        0.00082
        0.37638       -0.27252        0.36381
       -0.37583        0.84446       -2.51391
        0.78715       -0.85568       -0.91980
       -0.97161       -1.16809        0.08364
        1.59069       -1.17830        1.32377
       -0.48468       -0.54167        0.16049
       -0.03897       -0.35808        1.68031
        0.07209        1.04944        0.50642
        0.55662        0.77894       -1.12564
       -0.69970        0.94476        1.83104
       -0.49212       -0.93034        0.21080
       -0.58458        0.05772        0.64299
       -1.36821        0.84997       -0.51640
        0.88845        0.88246       -0.02205
       -1.63334       -1.37888       -0.21406
        1.31787       -0.69366        0.82029
        0.81708        0.78598       -1.15677
        1.99152        1.37817       -1.16447
       -0.94919        1.06878       -0.99927
       -0.40746       -0.31217       -0.05789
        0.88018        1.22110       -0.11027
        0.09545       -1.27071       -2.45925
       -0.24894       -0.51191        0.05977
        0.44134       -0.80608       -0.45032
       -0.05531       -0.56158       -0.51238
        1.49926        0.76588        1.30244
       -0.86754        1.01615       -1.13332
        0.70421        1.90131       -0.71484
       -0.50283       -0.34517        0.01252
        0.71127       -1.26414        0.22702
       -0.05352        1.07561       -0.83702
        0.52518       -0.46769        0.66048
       -1.62688       -0.27378       -0.82046
       -0.09004        0.35380       -0.30588
       -0.73956        0.15105        0.35977
       -0.66868        1.03709        1.03688
       -0.32483       -1.29652        0.14819
       -0.30175        0.27026       -0.16571
       -0.47437       -0.71809        0.11404
        0.12573        0.33575       -0.18730
       -0.74447        2.10876       -0.57486
        0.15722        0.06132       -0.89746
        0.17955        2.03650        0.02780
        0.79115        0.43749       -0.51822
       -0.75914        0.75179       -0.47009
       -0.17568        0.23743        1.04083
       -0.89138        2.00568        0.77246
       -1.52357        0.20039       -1.84115
       -0.65586       -0.17425       -0.71084
        1.13780        0.70402        0.95930
        0.33101       -1.87899       -0.07656
       -1.98816        0.51881        0.01108
       -0.68190       -0.39392        0.32499
       -0.35907        0.49597       -1.60727
       -0.02069        1.90210        0.69440
       -0.43883       -0.77383       -0.17348
        1.39198       -0.53217        0.31000
       -0.38575        1.06623       -0.14692
       -0.96644        0.47281        0.43130
        0.67153       -0.59051        1.13092
       -0.48884       -1.38329        0.55043
       -0.03792        0.51500        0.88320
        0.65709       -0.73302       -0.90375
        1.95448       -1.97818       -1.33911
        0.06099       -1.16579       -1.55039
       -0.21698       -1.17742       -1.05301
       -0.48933        0.26160       -0.04179
       -2.03516       -2.07289        0.58721
        0.14774       -0.49551       -1.12186
       -1.66784        1.67617       -1.00672
        0.65126        0.73427        0.96839
        0.18144       -0.46491       -1.19653
        0.57894        0.36560       -0.01119
        2.36293        0.41682        1.25073
        0.51868        0.86266        0.41304
       -0.24731       -0.28138       -1.24497
       -0.69205        0.34076        1.56893
       -0.27015       -0.98902        0.08562
        0.23145        1.65477       -1.70877
       -0.91084       -0.38869       -0.10389
        0.10224        0.88421        0.88465
        0.88138       -0.71879       -1.04703
        0.76364        0.42551        1.92599
        0.33973        0.17778       -0.47462
       -0.07151        0.53635       -0.03827
        0.36288        0.56048        0.47296
       -0.94517        0.18992       -0.55031
        0.11399       -0.25957       -0.48586
       -1.39931       -0.69646       -1.29667
        1.01053        2.36013       -0.59036
        0.35110        0.12849        0.06067
        0.15851        1.27360       -1.92707
       -0.61852       -0.37086        0.42342
        1.03092       -0.33466       -1.06912
        0.54755       -1.00845       -1.40845
        0.78215        0.97475        0.55594
        0.13891       -0.96967       -0.07209
        2.21977       -0.55899       -0.22899
        1.52315       -0.07272       -1.54777
        0.33586       -0.42267        0.03705
        0.45790        0.82735       -1.02397
       -0.20810       -1.76737       -0.83383
       -1.11923       -1.03016        0.76766
        1.35074        0.41059       -0.47017
        0.07811       -0.31290        1.09024
       -2.64605       -0.47579        1.11389
        0.60599       -1.60722        0.21404
       -0.77917        0.70329        0.24182
       -0.26320       -0.44387       -2.04791
        1.09888        0.68079       -0.54690
       -0.57322        1.06172       -1.37560
        0.89959       -0.63991       -1.81609
       -0.66104        0.57321       -0.52028
        1.70920       -2.11310       -0.08355
        1.08115       -1.29250       -0.26812
       -1.17130        0.37761        0.45848
       -0.08741        0.45840        0.74471
        0.93681        0.94814       -1.06403
        0.18554        0.93557        0.37415
       -1.09466       -1.27639        0.16781
        0.88106       -0.56101        0.04470
        0.46333        1.21870        2.23593
       -0.75351        1.19104        0.23317
       -0.12789       -0.88576       -0.61660
       -1.79305       -1.02516       -1.28343
       -0.55244        1.28964        1.16186
        0.58813        1.34123       -0.51281
        0.34430        0.25027        0.82497
       -1.05709        0.87570       -0.15564
        1.54662        0.12846       -0.16754
       -0.39824       -0.80376        0.22436
        1.74092        1.11039       -0.23948
       -2.56030        0.69822       -0.17157
        0.14676        0.23491       -1.50477
        1.59864        0.79247        0.95520
       -1.70366        0.89864        0.96977
        1.82075        0.20971       -0.66207
       -0.34940       -1.08882        2.14268
        0.36349       -0.73706       -1.53721
        0.20823       -0.02134        0.37295
       -0.37717        0.01392       -0.61417
       -0.50101        0.47849       -0.74593
        0.49981        0.19899        0.40037
       -0.21957        0.59975        0.36091
       -0.12718        1.43565       -0.63145
       -0.23652        1.44173        1.02541
        0.28780        0.33598        0.49931
       -1.00396        1.37072        0.43156
        0.25450       -0.50595       -1.63321
       -0.37243        1.10881       -2.08862
        0.26813        0.54255        1.38469
        2.85957        1.29161        0.59720
        0.28889       -0.44516       -1.77401
        0.88107       -0.64551        0.67046
       -0.23104        0.52955        0.57187
        0.68887        0.19973       -0.24689
        1.18921       -0.71377       -0.23886
       -0.50853       -0.77638        1.03385
       -1.21705        1.68027        0.60554
       -2.05344        0.00418       -0.13122
       -0.81678       -0.29773        1.57694
       -0.22695        0.29295       -1.01050
        0.63148       -1.35402        1.06569
        0.80176        0.94907        1.91268
        0.45357        1.49624       -0.48032
       -0.17516        0.94716        0.68326
        2.06641       -0.38113       -0.75414
        1.01231        0.61379       -0.00594
        0.00656        0.40879        0.12828
        0.70619       -1.31588        1.73093
       -1.41605        0.56436       -0.95143
       -1.15961        0.98460        1.63858
        1.12809       -0.56822        0.98084
       -1.25672        0.38352        0.83446
       -1.11608       -0.58733       -0.62307
       -0.19707       -0.20830       -0.00964
        0.61628       -0.16331       -1.45692
        1.52478        1.10506       -1.44290
        0.26352        0.48397        0.04943
       -0.82143       -0.33023        1.15597
        0.70159        0.37339        0.66953
       -0.49998       -1.75836       -1.12683
        1.50540       -0.09810        1.71580
        0.05203       -0.62581       -0.10255
        0.44653        0.68247        0.60981
        0.37528       -0.74291       -0.62008
       -0.66677       -0.99475       -0.13732
        0.51883       -0.78571       -0.56227
        0.03551        1.18140        0.36848
       -1.08480       -0.99169       -1.55977
       -0.27774       -1.51918        1.31681
       -1.42616       -0.58551       -0.85310
       -0.44517       -0.44306       -1.07409
       -0.58078        0.07225        0.28150
       -0.68828       -0.44901       -0.40643
        0.33946       -0.43499       -1.93724
        0.54499        1.56424       -0.83226
       -0.42039        0.33281        0.53894
       -2.13499       -0.17198       -0.17293
       -0.95243       -2.21953        0.98849
       -1.34641       -0.78382        0.83826
       -0.89791        0.45445       -0.59929
        0.43157       -1.22942       -0.38645
        0.30340        0.46378       -0.50543
        0.13613       -1.47068        0.74702
       -1.35938        0.12631       -0.97344
       -1.40193       -0.87627       -0.05839
        0.55975        0.43997        0.82924
       -0.30558        0.14880       -0.02875
       -0.13624        0.51652       -0.41080
        0.05580       -1.20467        0.19312
        1.30237        0.42428        0.69987
        0.94621       -1.18873        0.78462
        2.01588       -0.05043        0.88535
       -1.53556       -0.24195       -0.44157
        0.12292       -0.61152       -0.04854
       -0.48016       -0.76570       -2.02671
       -0.47672       -0.79588       -0.21149
        0.30993        0.19052        0.09628
       -1.18007       -1.80960       -0.70461
        1.27477       -0.16609       -1.17793
       -1.18529        0.24086       -0.82463
       -1.40088        1.64803       -0.78190
       -1.78296        0.70747       -0.44171
       -0.53044        0.01834       -0.43151
        1.39056        0.29758        0.29104
       -0.47084        0.22929       -3.00375
        0.23194       -0.84344       -0.30840
       -0.88849       -1.93857        0.36831
        0.85799        0.57586       -1.71798
        0.71279        0.91482       -0.76928
       -0.59452        0.43044       -0.75861
        0.72159       -0.69982       -1.64695
       -1.11059       -0.59773        0.02734
        0.20355        1.35560       -0.27673
        0.06260        0.15904        1.17174
        1.03201       -0.70616       -0.09436
        0.11420        0.61167       -0.55597
       -0.87619       -0.03024       -0.79123
        2.21710        0.35282       -0.35987
       -0.55005       -1.55204       -1.25266
        0.15129       -0.54236        1.72086
        0.58623        1.32972        0.31208
       -0.31177       -0.48696       -1.11328
        0.65512       -0.90111       -0.10954
        0.35418        0.43722       -1.08242
       -0.34824       -0.39072       -0.06833
        0.57289        0.80604        1.04535
       -2.11679       -0.37775       -0.84127
        0.61834       -0.41492        0.70248
        0.00612       -1.54928       -0.28326
       -1.64440        0.15653        0.30040
        1.54765       -0.18209       -0.66053
       -0.41379        1.09426        0.50880
        0.71644        1.01692       -0.13698
        0.33624       -0.58141       -1.30154
        0.07199        1.28549       -0.35112
        1.24175       -0.75809        0.96825
       -0.12546       -1.92348        0.14903
       -0.29758        0.28339        0.50947
       -0.23784       -0.52479        0.14645
       -0.80780       -0.92189        0.23085
        1.25104        0.44777        0.06575
       -0.15164        1.23343        0.54842
        0.64660       -2.27961        0.42339
        1.71531       -0.43524       -0.62693
        0.59891       -0.31252        0.95689
        0.08323        1.15027       -1.25428
       -0.92445        0.57024        0.44226
       -0.72435       -0.37677        0.91313
       -0.12663       -0.50549        1.17405
       -1.12429        0.25066        0.07059
        0.99097        0.05699        1.87506
       -0.85887       -0.39496        0.73913
        0.04268        0.26585       -0.61364
       -1.21230        0.50266        0.78666
        1.42114       -0.81236        1.42885
        1.64801       -0.89219        1.46834
        0.31163        0.11984        0.93603
       -0.17413       -0.88913       -1.47294
        0.21699        0.21515        0.23019
        0.56539       -0.97352        0.40698
       -0.10243       -1.81972       -0.50017
        1.93526        1.57819       -1.58909
       -0.96508       -0.09793        0.18500
        0.21822       -1.61541        1.29936
       -0.38049       -0.98116       -1.15038
        0.94048        0.72844        0.79159
        0.52464       -0.38925       -0.22317
       -0.18482       -0.75751        2.48398
       -0.16407        0.77202       -0.17119
        1.28983        0.63717        0.08080
        0.93498        0.78428       -1.16798
       -2.01631        0.22100       -1.85834
        0.10375        0.83480        0.40483
       -0.04316        0.12962       -0.80238
        0.02521       -0.52469        0.15343
       -0.20369       -0.89786        0.61258
       -0.23658       -1.66143       -1.50319
        0.51997       -1.40660       -0.43511
        1.11276       -0.90978       -0.72767
        0.22329        0.48392        0.29065
        1.21931        0.90492       -1.09745
        0.12914        1.38653       -0.44027
        0.67288        0.22621        0.51983
       -0.82871        1.58270        0.43338
        0.11681       -0.15752       -1.59123
        1.62209        0.40473        0.31419
       -0.33276        1.56783        0.70276
        0.92447       -1.93731        1.30582
       -1.23442        0.53193        1.55197
       -0.88145        0.78651        0.11071
        0.03471        0.43987        2.16928
       -2.03900       -0.34360       -0.64426
        0.24870       -0.73534        1.37345
       -0.84359       -0.40169        0.39106
        1.17891        0.36261       -1.36641
        1.24357        0.75640       -0.32896
        0.35273        0.52761        1.58206
        1.39330        1.79461        1.95837
       -1.49001       -0.66131       -0.12848
        0.28707       -1.09991        2.50304
       -0.39613       -0.10315        1.08924
        1.21583       -0.33858        1.58952
        2.23662        0.19979       -0.97287
        0.71798        0.60833        0.08927
       -0.86157       -0.35097        1.49577
        0.12050        0.68636        0.94043
        1.89216       -0.96301       -0.49724
        0.43111        0.11977        0.23562
       -1.14187        1.05439       -0.15755
        1.47886        0.49289        0.03211
        0.08718       -0.96337        0.63979
        0.71467       -1.41080        0.07870
        0.86407        0.13825       -0.27209
       -0.30503       -1.32296        0.12447
       -1.09619       -0.55991        1.17500
       -1.13849        0.59551       -0.99311
        0.48484       -0.61798       -0.90336
       -0.12827       -0.40457       -0.38187
       -1.65931       -0.29301       -0.43042
       -0.33339       -0.79776        1.17221
        0.29019       -0.04091       -1.74782
        0.15332       -0.45891        2.28141
       -0.21641       -0.02407       -1.88874
       -1.94969       -0.20588       -0.19239
       -0.22838       -0.11546        1.16287
        1.15971        2.19669        1.18964
       -1.05130        0.80143       -0.12798
       -0.57638        0.63558       -1.12134
       -1.22040       -0.61758        0.55431
